303 345
0 14
355 360
31 22
328 335
12 312
0 358
9 14
12 0
316 323
296 298
14 25
13 18
317 318
297 339
361 0
360 7
349 334
355 360
352 352
314 320
295 300
307 307
352 351
340 342
340 347
347 337
295 298
317 315
10 359
17 360
24 19
0 343
360 360
329 304
0 360
32 32
1 12
360 359
11 23
295 298
359 25
296 303
180 1
360 356
360 331
340 350
33 27
34 32
337 337
0 14
345 319
323 303
296 303
24 20
344 353
355 359
0 360
319 321
345 340
359 24
360 342
0 13
341 335
0 359
324 343
360 332
33 29
280 298
281 297
15 16
336 337
343 343
343 343
360 11
360 341
360 22
1 7
19 18
0 15
344 326
346 336
295 297
34 32
54 35
28 30
339 359
340 335
19 24
0 13
348 308
297 339
12 33
344 345
10 333
306 323
312 311
338 329
25 23
356 344
360 360
344 341
356 360
300 326
7 5
342 338
296 304
0 0
348 328
17 344
318 317
19 19
0 1
349 347
360 347
344 328
